"","Season","Team","name","pass.att","pass.comp","passyds","pass.tds","rush.att","rushyds","rushtds","recept","recyds","rec.tds","games","total.tds"
"3830","2012","BUF","St.Johnson",0,0,0,0,0,0,0,6,39,0,1,0
"3831","2012","BUF","R.Fitzpatrick",26,16,126,0,2,1,0,0,0,0,1,0
"3832","2012","BUF","F.Jackson",0,0,0,0,9,29,0,1,5,0,1,0
"3833","2012","BUF","C.Spiller",0,0,0,0,7,24,0,0,0,0,1,0
"3834","2012","BUF","T.Graham",0,0,0,0,0,0,0,2,28,0,1,0
"3835","2012","BUF","D.Jones",0,0,0,0,0,0,0,2,13,0,1,0
"3836","2012","BUF","R.Lindell",0,0,0,0,0,0,0,0,0,0,1,0
"3837","2012","BUF","N.Bradham",0,0,0,0,0,0,0,0,0,0,1,0
"3838","2012","BUF","S.Gilmore",0,0,0,0,0,0,0,0,0,0,1,0
"3839","2012","BUF","A.Williams",0,0,0,0,0,0,0,0,0,0,1,0
"3840","2012","BUF","G.Wilson",0,0,0,0,0,0,0,0,0,0,1,0
"3841","2012","BUF","J.Rogers",0,0,0,0,0,0,0,0,0,0,1,0
"3842","2012","BUF","A.Carrington",0,0,0,0,0,0,0,0,0,0,1,0
"3843","2012","BUF","B.Scott",0,0,0,0,0,0,0,0,0,0,1,0
"3844","2012","BUF","N.Barnett",0,0,0,0,0,0,0,0,0,0,1,0
"3845","2012","BUF","D.Searcy",0,0,0,0,0,0,0,0,0,0,1,0
"3846","2012","BUF","K.Williams",0,0,0,0,0,0,0,0,0,0,1,0
"3847","2012","BUF","K.Sheppard",0,0,0,0,0,0,0,0,0,0,1,0
"3848","2012","BUF","M.Anderson",0,0,0,0,0,0,0,0,0,0,1,0
"3849","2012","BUF","J.Byrd",0,0,0,0,0,0,0,0,0,0,1,0
"3850","2012","BUF","M.Williams",0,0,0,0,0,0,0,0,0,0,1,0
"3851","2012","BUF","T.McGee",0,0,0,0,0,0,0,0,0,0,1,0
"3852","2012","BUF","A.Moats",0,0,0,0,0,0,0,0,0,0,1,0
"3853","2012","BUF","C.Kelsay",0,0,0,0,0,0,0,0,0,0,1,0
"3854","2012","MIN","H.Smith",0,0,0,0,0,0,0,0,0,0,1,0
"3855","2012","MIN","M.Asiata",0,0,0,0,2,8,0,0,0,0,1,0
"3856","2012","MIN","A.Peterson",0,0,0,0,17,88,0,3,15,0,1,0
"3857","2012","MIN","D.Aromashodu",0,0,0,0,0,0,0,3,34,0,1,0
"3858","2012","MIN","P.Harvin",0,0,0,0,2,8,1,8,108,1,1,2
"3859","2012","MIN","C.Ponder",35,25,258,2,3,31,0,0,0,0,1,2
"3860","2012","MIN","T.Gerhart",0,0,0,0,6,41,0,0,0,0,1,0
"3861","2012","MIN","M.Jenkins",0,0,0,0,0,0,0,3,35,0,1,0
"3862","2012","MIN","J.Webb",0,0,0,0,1,-1,0,0,0,0,1,0
"3863","2012","MIN","K.Rudolph",0,0,0,0,0,0,0,4,23,1,1,1
"3864","2012","MIN","S.Burton",0,0,0,0,0,0,0,1,6,0,1,0
"3865","2012","MIN","J.Robinson",0,0,0,0,0,0,0,0,0,0,1,0
"3866","2012","MIN","R.Blanton",0,0,0,0,0,0,0,0,0,0,1,0
"3867","2012","MIN","R.Ellison",0,0,0,0,0,0,0,2,35,0,1,0
"3868","2012","MIN","J.Carlson",0,0,0,0,0,0,0,1,2,0,1,0
"3869","2012","MIN","B.Walsh",0,0,0,0,0,0,0,0,0,0,1,0
"3870","2012","MIN","M.Sherels",0,0,0,0,0,0,0,0,0,0,1,0
"3871","2012","MIN","C.Greenway",0,0,0,0,0,0,0,0,0,0,1,0
"3872","2012","MIN","A.Jefferson",0,0,0,0,0,0,0,0,0,0,1,0
"3873","2012","MIN","F.Evans",0,0,0,0,0,0,0,0,0,0,1,0
"3874","2012","MIN","J.Brinkley",0,0,0,0,0,0,0,0,0,0,1,0
"3875","2012","MIN","K.Williams",0,0,0,0,0,0,0,0,0,0,1,0
"3876","2012","MIN","A.Winfield",0,0,0,0,0,0,0,0,0,0,1,0
"3877","2012","MIN","C.Cook",0,0,0,0,0,0,0,0,0,0,1,0
"3878","2012","MIN","E.Henderson",0,0,0,0,0,0,0,0,0,0,1,0
"3879","2012","MIN","B.Robison",0,0,0,0,0,0,0,0,0,0,1,0
"3880","2012","MIN","J.Sanford",0,0,0,0,0,0,0,0,0,0,1,0
"3881","2012","MIN","L.Guion",0,0,0,0,0,0,0,0,0,0,1,0
"3882","2012","MIN","J.Allen",0,0,0,0,0,0,0,0,0,0,1,0
"3883","2012","MIN","T.McKenzie",0,0,0,0,0,0,0,0,0,0,1,0
"3884","2012","TEN","C.Johnson",0,0,0,0,15,24,0,1,5,0,1,0
"3885","2012","TEN","C.Stevens",0,0,0,0,0,0,0,2,14,0,1,0
"3886","2012","TEN","J.Babineaux",0,0,0,0,1,10,0,0,0,0,1,0
"3887","2012","TEN","D.Reynaud",0,0,0,0,1,8,0,1,17,0,1,0
"3888","2012","TEN","K.Wright",0,0,0,0,0,0,0,9,66,0,1,0
"3889","2012","TEN","M.Hasselbeck",43,26,200,1,2,10,0,0,0,0,1,1
"3890","2012","TEN","R.Smith",5,3,34,0,0,0,0,0,0,0,1,0
"3891","2012","TEN","K.Britt",0,0,0,0,0,0,0,2,23,0,1,0
"3892","2012","TEN","D.Williams",0,0,0,0,0,0,0,1,9,0,1,0
"3893","2012","TEN","N.Washington",0,0,0,0,0,0,0,3,29,0,1,0
"3894","2012","TEN","Q.Johnson",0,0,0,0,0,0,0,1,15,0,1,0
"3895","2012","TEN","J.Cook",0,0,0,0,0,0,0,5,37,1,1,1
"3896","2012","TEN","J.Ringer",0,0,0,0,0,0,0,3,12,0,1,0
"3897","2012","TEN","T.Thompson",0,0,0,0,0,0,0,1,7,0,1,0
"3898","2012","TEN","R.Bironas",0,0,0,0,0,0,0,0,0,0,1,0
"3899","2012","TEN","S.Marks",0,0,0,0,0,0,0,0,0,0,1,0
"3900","2012","TEN","K.Wimbley",0,0,0,0,0,0,0,0,0,0,1,0
"3901","2012","TEN","T.Campbell",0,0,0,0,0,0,0,0,0,0,1,0
"3902","2012","TEN","J.McCourty",0,0,0,0,0,0,0,0,0,0,1,0
"3903","2012","TEN","A.Verner",0,0,0,0,0,0,0,0,0,0,1,0
"3904","2012","TEN","Z.Brown",0,0,0,0,0,0,0,0,0,0,1,0
"3905","2012","TEN","M.Griffin",0,0,0,0,0,0,0,0,0,0,1,0
"3906","2012","TEN","C.McCarthy",0,0,0,0,0,0,0,0,0,0,1,0
"3907","2012","TEN","M.Martin",0,0,0,0,0,0,0,0,0,0,1,0
"3908","2012","TEN","A.Ayers",0,0,0,0,0,0,0,0,0,0,1,0
"3909","2012","TEN","R.Johnson",0,0,0,0,0,0,0,0,0,0,1,0
"3910","2012","TEN","Z.Diles",0,0,0,0,0,0,0,0,0,0,1,0
"3911","2012","TEN","J.Casey",0,0,0,0,0,0,0,0,0,0,1,0
"3912","2012","TEN","R.Mouton",0,0,0,0,0,0,0,0,0,0,1,0
"3913","2012","TEN","W.Witherspoon",0,0,0,0,0,0,0,0,0,0,1,0
"3914","2012","TEN","D.Morgan",0,0,0,0,0,0,0,0,0,0,1,0
"3915","2012","NO","D.Brees",45,29,370,4,2,-2,0,0,0,0,1,4
"3916","2012","NO","M.Ingram",0,0,0,0,5,16,0,0,0,0,1,0
"3917","2012","NO","D.Henderson",0,0,0,0,0,0,0,8,123,1,1,1
"3918","2012","NO","M.Wilson",0,0,0,0,0,0,0,0,0,0,1,0
"3919","2012","NO","D.Sproles",0,0,0,0,5,9,0,5,28,0,1,0
"3920","2012","NO","P.Thomas",0,0,0,0,9,30,0,2,40,0,1,0
"3921","2012","NO","P.Robinson",0,0,0,0,0,0,0,0,0,0,1,0
"3922","2012","NO","R.Harper",0,0,0,0,0,0,0,0,0,0,1,0
"3923","2012","NO","G.Camarillo",0,0,0,0,0,0,0,4,44,0,1,0
"3924","2012","NO","M.Colston",0,0,0,0,0,0,0,9,131,3,1,3
"3925","2012","NO","J.Graham",0,0,0,0,0,0,0,1,4,0,1,0
"3926","2012","NO","W.Smith",0,0,0,0,0,0,0,0,0,0,1,0
"3927","2012","NO","G.Hartley",0,0,0,0,0,0,0,0,0,0,1,0
"3928","2012","NO","B.Bunkley",0,0,0,0,0,0,0,0,0,0,1,0
"3929","2012","NO","C.Lofton",0,0,0,0,0,0,0,0,0,0,1,0
"3930","2012","NO","A.Hicks",0,0,0,0,0,0,0,0,0,0,1,0
"3931","2012","NO","I.Abdul-Quddus",0,0,0,0,0,0,0,0,0,0,1,0
"3932","2012","NO","S.Shanle",0,0,0,0,0,0,0,0,0,0,1,0
"3933","2012","NO","M.Jenkins",0,0,0,0,0,0,0,0,0,0,1,0
"3934","2012","NO","C.Jordan",0,0,0,0,0,0,0,0,0,0,1,0
"3935","2012","NO","C.White",0,0,0,0,0,0,0,0,0,0,1,0
"3936","2012","NO","J.Patrick",0,0,0,0,0,0,0,0,0,0,1,0
"3937","2012","NO","J.Galette",0,0,0,0,0,0,0,0,0,0,1,0
"3938","2012","NO","S.Ellis",0,0,0,0,0,0,0,0,0,0,1,0
"3939","2012","NO","T.Johnson",0,0,0,0,0,0,0,0,0,0,1,0
"3940","2012","SD","P.Rivers",42,27,354,2,0,0,0,0,0,0,1,2
"3941","2012","SD","E.Royal",0,0,0,0,0,0,0,2,31,0,1,0
"3942","2012","SD","R.Brown",0,0,0,0,2,27,0,5,47,0,1,0
"3943","2012","SD","R.Goodman",0,0,0,0,0,0,0,0,0,0,1,0
"3944","2012","SD","R.Mathews",0,0,0,0,12,80,1,6,59,0,1,1
"3945","2012","SD","N.Novak",0,0,0,0,0,0,0,0,0,0,1,0
"3946","2012","SD","J.Battle",0,0,0,0,4,10,0,2,7,0,1,0
"3947","2012","SD","M.Floyd",0,0,0,0,0,0,0,5,108,0,1,0
"3948","2012","SD","A.Gates",0,0,0,0,0,0,0,3,19,0,1,0
"3949","2012","SD","D.Rosario",0,0,0,0,0,0,0,1,16,0,1,0
"3950","2012","SD","R.Meachem",0,0,0,0,0,0,0,3,67,2,1,2
"3951","2012","SD","J.Johnson",0,0,0,0,0,0,0,0,0,0,1,0
"3952","2012","SD","V.Martin",0,0,0,0,0,0,0,0,0,0,1,0
"3953","2012","SD","A.Bigby",0,0,0,0,0,0,0,0,0,0,1,0
"3954","2012","SD","D.Williams",0,0,0,0,0,0,0,0,0,0,1,0
"3955","2012","SD","C.Liuget",0,0,0,0,0,0,0,0,0,0,1,0
"3956","2012","SD","A.Cason",0,0,0,0,0,0,0,0,0,0,1,0
"3957","2012","SD","E.Weddle",0,0,0,0,0,0,0,0,0,0,1,0
"3958","2012","SD","Q.Jammer",0,0,0,0,0,0,0,0,0,0,1,0
"3959","2012","SD","M.Gilchrist",0,0,0,0,0,0,0,0,0,0,1,0
"3960","2012","SD","S.Phillips",0,0,0,0,0,0,0,0,0,0,1,0
"3961","2012","SD","T.Spikes",0,0,0,0,0,0,0,0,0,0,1,0
"3962","2012","SD","C.Lynch",0,0,0,0,0,0,0,0,0,0,1,0
"3963","2012","SD","K.Reyes",0,0,0,0,0,0,0,0,0,0,1,0
"3964","2012","SD","A.Franklin",0,0,0,0,0,0,0,0,0,0,1,0
"3965","2012","SD","D.Butler",0,0,0,0,0,0,0,0,0,0,1,0
"3966","2012","SD","L.English",0,0,0,0,0,0,0,0,0,0,1,0
"3967","2012","NYJ","M.Sanchez",31,14,230,1,2,1,0,0,0,0,1,1
"3968","2012","NYJ","J.Kerley",0,0,0,0,0,0,0,5,94,0,1,0
"3969","2012","NYJ","E.Smith",0,0,0,0,0,0,0,0,0,0,1,0
"3970","2012","NYJ","J.McKnight",0,0,0,0,4,5,0,0,0,0,1,0
"3971","2012","NYJ","S.Greene",0,0,0,0,8,26,0,1,19,0,1,0
"3972","2012","NYJ","J.Hill",0,0,0,0,0,0,0,1,10,0,1,0
"3973","2012","NYJ","T.Tebow",1,0,0,0,5,19,0,0,0,0,1,0
"3974","2012","NYJ","B.Powell",0,0,0,0,4,18,0,0,0,0,1,0
"3975","2012","NYJ","J.Cumberland",0,0,0,0,0,0,0,2,51,1,1,1
"3976","2012","NYJ","Y.Bell",0,0,0,0,0,0,0,0,0,0,1,0
"3977","2012","NYJ","C.Schilens",0,0,0,0,0,0,0,4,29,0,1,0
"3978","2012","NYJ","E.Gates",0,0,0,0,0,0,0,1,27,0,1,0
"3979","2012","NYJ","B.Scott",0,0,0,0,0,0,0,0,0,0,1,0
"3980","2012","NYJ","N.Folk",0,0,0,0,0,0,0,0,0,0,1,0
"3981","2012","NYJ","D.Harris",0,0,0,0,0,0,0,0,0,0,1,0
"3982","2012","NYJ","L.Landry",0,0,0,0,0,0,0,0,0,0,1,0
"3983","2012","NYJ","M.Devito",0,0,0,0,0,0,0,0,0,0,1,0
"3984","2012","NYJ","K.Ellis",0,0,0,0,0,0,0,0,0,0,1,0
"3985","2012","NYJ","C.Pace",0,0,0,0,0,0,0,0,0,0,1,0
"3986","2012","NYJ","B.Thomas",0,0,0,0,0,0,0,0,0,0,1,0
"3987","2012","NYJ","J.Mauga",0,0,0,0,0,0,0,0,0,0,1,0
"3988","2012","NYJ","M.Wilkerson",0,0,0,0,0,0,0,0,0,0,1,0
"3989","2012","NYJ","A.Cromartie",0,0,0,0,0,0,0,0,0,0,1,0
"3990","2012","NYJ","E.Lankster",0,0,0,0,0,0,0,0,0,0,1,0
"3991","2012","NYJ","L.Hilliard",0,0,0,0,0,0,0,0,0,0,1,0
"3992","2012","HOU","T.Holliday",0,0,0,0,0,0,0,0,0,0,1,0
"3993","2012","HOU","A.Foster",0,0,0,0,29,152,1,1,16,0,1,1
"3994","2012","HOU","M.Schaub",28,14,209,1,0,0,0,0,0,0,1,1
"3995","2012","HOU","D.Posey",0,0,0,0,1,-3,0,0,0,0,1,0
"3996","2012","HOU","K.Martin",0,0,0,0,1,14,0,0,0,0,1,0
"3997","2012","HOU","J.Forsett",0,0,0,0,4,6,0,0,0,0,1,0
"3998","2012","HOU","O.Daniels",0,0,0,0,0,0,0,4,79,1,1,1
"3999","2012","HOU","K.Walter",0,0,0,0,0,0,0,4,46,0,1,0
"4000","2012","HOU","J.Casey",0,0,0,0,0,0,0,4,53,0,1,0
"4001","2012","HOU","A.Johnson",0,0,0,0,0,0,0,1,15,0,1,0
"4002","2012","HOU","S.Graham",0,0,0,0,0,0,0,0,0,0,1,0
"4003","2012","HOU","J.Joseph",0,0,0,0,0,0,0,0,0,0,1,0
"4004","2012","HOU","A.Smith",0,0,0,0,0,0,0,0,0,0,1,0
"4005","2012","HOU","G.Quin",0,0,0,0,0,0,0,0,0,0,1,0
"4006","2012","HOU","B.James",0,0,0,0,0,0,0,0,0,0,1,0
"4007","2012","HOU","T.Dobbins",0,0,0,0,0,0,0,0,0,0,1,0
"4008","2012","HOU","J.Watt",0,0,0,0,0,0,0,0,0,0,1,0
"4009","2012","HOU","S.Cody",0,0,0,0,0,0,0,0,0,0,1,0
"4010","2012","HOU","B.Cushing",0,0,0,0,0,0,0,0,0,0,1,0
"4011","2012","HOU","B.Reed",0,0,0,0,0,0,0,0,0,0,1,0
"4012","2012","HOU","D.Manning",0,0,0,0,0,0,0,0,0,0,1,0
"4013","2012","HOU","E.Mitchell",0,0,0,0,0,0,0,0,0,0,1,0
"4014","2012","HOU","C.Barwin",0,0,0,0,0,0,0,0,0,0,1,0
"4015","2012","HOU","K.Jackson",0,0,0,0,0,0,0,0,0,0,1,0
"4016","2012","HOU","B.McCain",0,0,0,0,0,0,0,0,0,0,1,0
"4017","2012","TEN","M.Hasselbeck",44,25,290,1,1,2,0,0,0,0,1,1
"4018","2012","TEN","K.Britt",0,0,0,0,0,0,0,4,62,1,1,1
"4019","2012","TEN","D.Reynaud",0,0,0,0,0,0,0,0,0,0,1,0
"4020","2012","TEN","C.Johnson",0,0,0,0,19,91,0,4,23,0,1,0
"4021","2012","TEN","K.Wright",0,0,0,0,0,0,0,6,71,0,1,0
"4022","2012","TEN","R.Bironas",0,0,0,0,0,0,0,0,0,0,1,0
"4023","2012","TEN","J.Harper",0,0,0,0,2,1,1,0,0,0,1,1
"4024","2012","TEN","N.Washington",0,0,0,0,0,0,0,3,57,0,1,0
"4025","2012","TEN","M.Martin",0,0,0,0,0,0,0,0,0,0,1,0
"4026","2012","TEN","J.Cook",0,0,0,0,0,0,0,4,54,0,1,0
"4027","2012","TEN","C.Stevens",0,0,0,0,0,0,0,1,4,0,1,0
"4028","2012","TEN","D.Williams",0,0,0,0,0,0,0,2,14,0,1,0
"4029","2012","TEN","T.Thompson",0,0,0,0,0,0,0,1,5,0,1,0
"4030","2012","TEN","R.Mouton",0,0,0,0,0,0,0,0,0,0,1,0
"4031","2012","TEN","J.Babineaux",0,0,0,0,0,0,0,0,0,0,1,0
"4032","2012","TEN","C.McCarthy",0,0,0,0,0,0,0,0,0,0,1,0
"4033","2012","TEN","A.Ayers",0,0,0,0,0,0,0,0,0,0,1,0
"4034","2012","TEN","J.McCourty",0,0,0,0,0,0,0,0,0,0,1,0
"4035","2012","TEN","Z.Brown",0,0,0,0,0,0,0,0,0,0,1,0
"4036","2012","TEN","M.Griffin",0,0,0,0,0,0,0,0,0,0,1,0
"4037","2012","TEN","A.Verner",0,0,0,0,0,0,0,0,0,0,1,0
"4038","2012","TEN","D.Morgan",0,0,0,0,0,0,0,0,0,0,1,0
"4039","2012","TEN","S.Marks",0,0,0,0,0,0,0,0,0,0,1,0
"4040","2012","TEN","J.Casey",0,0,0,0,0,0,0,0,0,0,1,0
"4041","2012","TEN","K.Wimbley",0,0,0,0,0,0,0,0,0,0,1,0
"4042","2012","PIT","C.Rainey",0,0,0,0,0,0,0,1,12,0,1,0
"4043","2012","PIT","A.Brown",0,0,0,0,0,0,0,4,20,0,1,0
"4044","2012","PIT","R.Mendenhall",0,0,0,0,6,6,0,1,11,0,1,0
"4045","2012","PIT","B.Batch",0,0,0,0,10,22,1,1,3,0,1,1
"4046","2012","PIT","I.Redman",0,0,0,0,5,14,0,4,105,0,1,0
"4047","2012","PIT","B.Roethlisberger",40,24,363,1,1,14,0,0,0,0,1,1
"4048","2012","PIT","H.Miller",0,0,0,0,0,0,0,6,67,0,1,0
"4049","2012","PIT","M.Wallace",0,0,0,0,0,0,0,2,94,1,1,1
"4050","2012","PIT","E.Sanders",0,0,0,0,0,0,0,4,43,0,1,0
"4051","2012","PIT","D.Paulson",0,0,0,0,0,0,0,1,8,0,1,0
"4052","2012","PIT","S.Suisham",0,0,0,0,0,0,0,0,0,0,1,0
"4053","2012","PIT","I.Taylor",0,0,0,0,0,0,0,0,0,0,1,0
"4054","2012","PIT","A.Woods",0,0,0,0,0,0,0,0,0,0,1,0
"4055","2012","PIT","R.Clark",0,0,0,0,0,0,0,0,0,0,1,0
"4056","2012","PIT","W.Allen",0,0,0,0,0,0,0,0,0,0,1,0
"4057","2012","PIT","L.Timmons",0,0,0,0,0,0,0,0,0,0,1,0
"4058","2012","PIT","J.Harrison",0,0,0,0,0,0,0,0,0,0,1,0
"4059","2012","PIT","L.Foote",0,0,0,0,0,0,0,0,0,0,1,0
"4060","2012","PIT","K.Lewis",0,0,0,0,0,0,0,0,0,0,1,0
"4061","2012","PIT","C.Heyward",0,0,0,0,0,0,0,0,0,0,1,0
"4062","2012","PIT","J.Worilds",0,0,0,0,0,0,0,0,0,0,1,0
"4063","2012","PIT","C.Allen",0,0,0,0,0,0,0,0,0,0,1,0
"4064","2012","PIT","B.Keisel",0,0,0,0,0,0,0,0,0,0,1,0
"4065","2012","TB","J.Freeman",26,15,328,3,3,5,0,0,0,0,1,3
"4066","2012","TB","D.Martin",0,0,0,0,13,76,0,2,55,0,1,0
"4067","2012","TB","D.Ware",0,0,0,0,1,6,0,2,10,0,1,0
"4068","2012","TB","R.Parrish",0,0,0,0,0,0,0,0,0,0,1,0
"4069","2012","TB","L.Blount",0,0,0,0,7,58,1,0,0,0,1,1
"4070","2012","TB","M.Williams",0,0,0,0,0,0,0,4,113,1,1,1
"4071","2012","TB","V.Jackson",0,0,0,0,0,0,0,4,66,2,1,2
"4072","2012","TB","T.Underwood",0,0,0,0,0,0,0,2,68,0,1,0
"4073","2012","TB","E.Lorig",0,0,0,0,0,0,0,1,16,0,1,0
"4074","2012","TB","A.Benn",0,0,0,0,0,0,0,0,0,0,1,0
"4075","2012","TB","B.McDonald",0,0,0,0,0,0,0,0,0,0,1,0
"4076","2012","TB","C.Barth",0,0,0,0,0,0,0,0,0,0,1,0
"4077","2012","TB","M.Barron",0,0,0,0,0,0,0,0,0,0,1,0
"4078","2012","TB","L.David",0,0,0,0,0,0,0,0,0,0,1,0
"4079","2012","TB","R.Barber",0,0,0,0,0,0,0,0,0,0,1,0
"4080","2012","TB","M.Foster",0,0,0,0,0,0,0,0,0,0,1,0
"4081","2012","TB","Q.Black",0,0,0,0,0,0,0,0,0,0,1,0
"4082","2012","TB","E.Wright",0,0,0,0,0,0,0,0,0,0,1,0
"4083","2012","TB","G.Gibson",0,0,0,0,0,0,0,0,0,0,1,0
"4084","2012","TB","D.Te'o-Nesheim",0,0,0,0,0,0,0,0,0,0,1,0
"4085","2012","TB","E.Biggers",0,0,0,0,0,0,0,0,0,0,1,0
"4086","2012","TB","M.Bennett",0,0,0,0,0,0,0,0,0,0,1,0
"4087","2012","TB","C.Irvin",0,0,0,0,0,0,0,0,0,0,1,0
"4088","2012","TB","G.Johnson",0,0,0,0,0,0,0,0,0,0,1,0
"4089","2012","TB","R.Miller",0,0,0,0,0,0,0,0,0,0,1,0
"4090","2012","TB","G.McCoy",0,0,0,0,0,0,0,0,0,0,1,0
"4091","2012","TB","M.Koenen",0,0,0,0,0,0,0,0,0,0,1,0
"4092","2012","TB","D.Dotson",0,0,0,0,0,0,0,0,0,0,1,0
"4093","2012","KC","J.Arenas",0,0,0,0,0,0,0,0,0,0,1,0
"4094","2012","KC","J.Charles",0,0,0,0,12,40,0,2,7,0,1,0
"4095","2012","KC","N.Eachus",0,0,0,0,5,18,0,1,19,0,1,0
"4096","2012","KC","S.Draughn",0,0,0,0,11,11,0,3,12,0,1,0
"4097","2012","KC","B.Quinn",38,22,180,0,2,11,0,0,0,0,1,0
"4098","2012","KC","S.Maneri",0,0,0,0,0,0,0,4,45,0,1,0
"4099","2012","KC","D.Bowe",0,0,0,0,0,0,0,3,21,0,1,0
"4100","2012","KC","D.McCluster",0,0,0,0,0,0,0,6,39,0,1,0
"4101","2012","KC","T.Moeaki",0,0,0,0,0,0,0,1,18,0,1,0
"4102","2012","KC","J.Baldwin",0,0,0,0,0,0,0,2,19,0,1,0
"4103","2012","KC","R.Succop",0,0,0,0,0,0,0,0,0,0,1,0
"4104","2012","KC","D.Poe",0,0,0,0,0,0,0,0,0,0,1,0
"4105","2012","KC","D.Johnson",0,0,0,0,0,0,0,0,0,0,1,0
"4106","2012","KC","E.Berry",0,0,0,0,0,0,0,0,0,0,1,0
"4107","2012","KC","S.Routt",0,0,0,0,0,0,0,0,0,0,1,0
"4108","2012","KC","K.Lewis",0,0,0,0,0,0,0,0,0,0,1,0
"4109","2012","KC","J.Houston",0,0,0,0,0,0,0,0,0,0,1,0
"4110","2012","KC","B.Flowers",0,0,0,0,0,0,0,0,0,0,1,0
"4111","2012","KC","T.Hali",0,0,0,0,0,0,0,0,0,0,1,0
"4112","2012","KC","J.Belcher",0,0,0,0,0,0,0,0,0,0,1,0
"4113","2012","KC","Ty.Jackson",0,0,0,0,0,0,0,0,0,0,1,0
"4114","2012","KC","R.Pitoitua",0,0,0,0,0,0,0,0,0,0,1,0
"4115","2012","KC","T.Daniels",0,0,0,0,0,0,0,0,0,0,1,0
"4116","2012","KC","E.Jones",0,0,0,0,0,0,0,0,0,0,1,0
"4117","2012","NYJ","D.Harris",0,0,0,0,0,0,0,0,0,0,1,0
"4118","2012","NYJ","D.Davis",0,0,0,0,0,0,0,0,0,0,1,0
"4119","2012","NYJ","A.Cromartie",0,0,0,0,0,0,0,0,0,0,1,0
"4120","2012","NYJ","J.McKnight",0,0,0,0,3,71,0,0,0,0,1,0
"4121","2012","NYJ","B.Powell",0,0,0,0,4,14,0,1,1,0,1,0
"4122","2012","NYJ","M.Sanchez",18,11,82,2,1,-1,0,0,0,0,1,2
"4123","2012","NYJ","T.Tebow",1,1,23,0,4,7,0,0,0,0,1,0
"4124","2012","NYJ","S.Greene",0,0,0,0,32,161,3,0,0,0,1,3
"4125","2012","NYJ","S.Hill",0,0,0,0,0,0,0,3,23,1,1,1
"4126","2012","NYJ","J.Kerley",0,0,0,0,0,0,0,3,24,0,1,0
"4127","2012","NYJ","J.Hill",0,0,0,0,0,0,0,1,5,1,1,1
"4128","2012","NYJ","C.Schilens",0,0,0,0,0,0,0,2,23,0,1,0
"4129","2012","NYJ","N.Bellore",0,0,0,0,0,0,0,1,23,0,1,0
"4130","2012","NYJ","D.Keller",0,0,0,0,0,0,0,1,6,0,1,0
"4131","2012","NYJ","B.Scott",0,0,0,0,0,0,0,0,0,0,1,0
"4132","2012","NYJ","C.Pace",0,0,0,0,0,0,0,0,0,0,1,0
"4133","2012","NYJ","N.Folk",0,0,0,0,0,0,0,0,0,0,1,0
"4134","2012","NYJ","Y.Bell",0,0,0,0,0,0,0,0,0,0,1,0
"4135","2012","NYJ","L.Landry",0,0,0,0,0,0,0,0,0,0,1,0
"4136","2012","NYJ","M.Wilkerson",0,0,0,0,0,0,0,0,0,0,1,0
"4137","2012","NYJ","Q.Coples",0,0,0,0,0,0,0,0,0,0,1,0
"4138","2012","NYJ","K.Wilson",0,0,0,0,0,0,0,0,0,0,1,0
"4139","2012","NYJ","E.Lankster",0,0,0,0,0,0,0,0,0,0,1,0
"4140","2012","NYJ","A.Allen",0,0,0,0,0,0,0,0,0,0,1,0
"4141","2012","NYJ","M.Devito",0,0,0,0,0,0,0,0,0,0,1,0
"4142","2012","NYJ","D.Muir",0,0,0,0,0,0,0,0,0,0,1,0
"4143","2012","NYJ","A.Maybin",0,0,0,0,0,0,0,0,0,0,1,0
"4144","2012","IND","A.Luck",44,22,280,0,1,-1,0,0,0,0,1,0
"4145","2012","IND","R.Wayne",0,0,0,0,0,0,0,5,87,0,1,0
"4146","2012","IND","T.Hilton",0,0,0,0,0,0,0,3,31,0,1,0
"4147","2012","IND","C.Vaughn",0,0,0,0,0,0,0,0,0,0,1,0
"4148","2012","IND","L.Brazill",0,0,0,0,0,0,0,1,14,0,1,0
"4149","2012","IND","D.Avery",0,0,0,0,1,-1,0,4,60,0,1,0
"4150","2012","IND","V.Ballard",0,0,0,0,8,25,0,2,17,0,1,0
"4151","2012","IND","C.Fleener",0,0,0,0,0,0,0,4,42,0,1,0
"4152","2012","IND","D.Carter",0,0,0,0,4,13,0,0,0,0,1,0
"4153","2012","IND","M.Moore",0,0,0,0,3,5,0,0,0,0,1,0
"4154","2012","IND","N.Palmer",0,0,0,0,0,0,0,1,-4,0,1,0
"4155","2012","IND","A.Vinatieri",0,0,0,0,0,0,0,0,0,0,1,0
"4156","2012","IND","D.Allen",0,0,0,0,0,0,0,2,33,0,1,0
"4157","2012","IND","A.Bethea",0,0,0,0,0,0,0,0,0,0,1,0
"4158","2012","IND","A.Dixon",0,0,0,0,0,0,0,0,0,0,1,0
"4159","2012","IND","D.Nevis",0,0,0,0,0,0,0,0,0,0,1,0
"4160","2012","IND","J.Freeman",0,0,0,0,0,0,0,0,0,0,1,0
"4161","2012","IND","C.Redding",0,0,0,0,0,0,0,0,0,0,1,0
"4162","2012","IND","T.Zbikowski",0,0,0,0,0,0,0,0,0,0,1,0
"4163","2012","IND","D.Freeney",0,0,0,0,0,0,0,0,0,0,1,0
